,.,ADJ,ADP,ADV,CONJ,DET,NOUN,NUM,PRON,PRT,VERB,X
"('and', 'CONJ')",0.0,0.00057859207,0.00012482837,0.0,0.6632488,0.0,8.525149e-05,0.0,0.0,0.0,0.0,0.0
"('polyester', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('film', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00021312873,0.0,0.0,0.0,0.0,0.0
"('--', '.')",0.01943799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('all', 'DET')",0.0,0.0,0.0,0.00078926596,0.0,0.011032532,0.0,0.0,0.0,0.0,0.0,0.0
"('plastic', 'NOUN')",0.0,0.00019286403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('items', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00017050299,0.0,0.0,0.0,0.0,0.0
"('0', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16526453
"('they', 'PRON')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07678245,0.0,0.0,0.0
"('say', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052905227,0.0
"('0', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16526453
"('*T*-1', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122078896
"('are', 'VERB')",0.0,0.0,0.00012482837,0.0,0.0,0.0,4.2625747e-05,0.0,0.0,0.0,0.02672626,0.0
"('non-biodegradable', 'ADJ')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('.', '.')",0.32801604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Still', 'ADV')",0.0,0.0,0.0,0.002367798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('many', 'ADJ')",0.0,0.012343298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('economists', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00012787724,0.0,0.0,0.0,0.0,0.0
"('are', 'VERB')",0.0,0.0,0.00012482837,0.0,0.0,0.0,4.2625747e-05,0.0,0.0,0.0,0.02672626,0.0
"(""n't"", 'ADV')",0.0,0.0,0.0,0.10536701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('predicting', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027364772,0.0
"('a', 'DET')",0.0,0.00038572805,0.00012482837,0.0,0.0,0.21980198,0.0,0.0,0.0,0.0,0.0,0.00018695083
"('recession', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00025575448,0.0,0.0,0.0,0.0,0.0
"('anytime', 'ADV')",0.0,0.0,0.0,0.00039463298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('soon', 'ADV')",0.0,0.0,0.0,0.002762431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('.', '.')",0.32801604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Mrs.', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0019607844,0.0,0.0,0.0,0.0,0.0
"('Ward', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00042625747,0.0,0.0,0.0,0.0,0.0
"('took', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017331023,0.0
"('over', 'PRT')",0.0,0.00019286403,0.0074897017,0.0,0.0,0.0,0.0,0.0,0.0,0.0019554165,0.0,0.0
"('in', 'ADP')",0.0,0.0,0.15665959,0.00078926596,0.0,0.0,4.2625747e-05,0.0,0.0,0.0043019163,0.0,0.0
"('1986', 'NUM')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027491408,0.0,0.0,0.0,0.0
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('*-1', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1669471
"('becoming', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036486363,0.0
"('the', 'DET')",0.0,0.00096432015,0.0,0.0,0.0,0.45954737,0.0,0.0,0.0,0.0,0.0,0.0
"('school', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00080988917,0.0,0.0,0.0,0.0,0.0
"(""'s"", 'PRT')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23308565,0.007844568,0.0
"('seventh', 'ADJ')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('principal', 'NOUN')",0.0,0.0007714561,0.0,0.0,0.0,0.0,0.00042625747,0.0,0.0,0.0,0.0,0.0
"('in', 'ADP')",0.0,0.0,0.15665959,0.00078926596,0.0,0.0,4.2625747e-05,0.0,0.0,0.0043019163,0.0,0.0
"('15', 'NUM')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010996563,0.0,0.0,0.0,0.0
"('years', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0038363172,0.0,0.0,0.0,0.0,0.0
"('.', '.')",0.32801604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('The', 'DET')",0.0,0.0,0.0,0.0,0.0,0.079915136,0.00017050299,0.0,0.0,0.0,0.0,0.0
"(""'82"", 'NUM')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Salon', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,4.2625747e-05,0.0,0.0,0.0,0.0,0.0
"('is', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04971267,0.0
"('$', '.')",0.06232833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('115', 'NUM')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('*U*', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11422696
"('.', '.')",0.32801604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Researchers', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('at', 'ADP')",0.0,0.0,0.039320935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('American', 'NOUN')",0.0,0.0044358727,0.0,0.0,0.0,0.0,0.0013640239,0.0,0.0,0.0,0.0,0.0
"('Telephone', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,8.525149e-05,0.0,0.0,0.0,0.0,0.0
"('&', 'CONJ')",0.0,0.0,0.0,0.0,0.039395574,0.0,0.0,0.0,0.0,0.0,0.0,0.00018695083
"('Telegraph', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00012787724,0.0,0.0,0.0,0.0,0.0
"('Co.', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0025575447,0.0,0.0,0.0,0.0,0.0
"(""'s"", 'PRT')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23308565,0.007844568,0.0
"('Bell', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0002983802,0.0,0.0,0.0,0.0,0.0
"('Laboratories', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,4.2625747e-05,0.0,0.0,0.0,0.0,0.0
"('reported', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003101341,0.0
"('0', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16526453
"('they', 'PRON')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07678245,0.0,0.0,0.0
"('raised', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010945909,0.0
"('the', 'DET')",0.0,0.00096432015,0.0,0.0,0.0,0.45954737,0.0,0.0,0.0,0.0,0.0,0.0
"('electrical', 'ADJ')",0.0,0.00038572805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('current-carrying', 'ADJ')",0.0,0.0013500482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('capacity', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0005541347,0.0,0.0,0.0,0.0,0.0
"('of', 'ADP')",0.0,0.0,0.23430283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('new', 'ADJ')",0.0,0.022372227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('superconductor', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00012787724,0.0,0.0,0.0,0.0,0.0
"('crystals', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00017050299,0.0,0.0,0.0,0.0,0.0
"('by', 'ADP')",0.0,0.0,0.043939583,0.00039463298,0.0,0.0,0.0,0.0,0.0,0.0003910833,0.0,0.0
"('a', 'DET')",0.0,0.00038572805,0.00012482837,0.0,0.0,0.21980198,0.0,0.0,0.0,0.0,0.0,0.00018695083
"('factor', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00017050299,0.0,0.0,0.0,0.0,0.0
"('of', 'ADP')",0.0,0.0,0.23430283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('100', 'NUM')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010652921,0.0,0.0,0.0,0.0
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('*-1', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1669471
"('moving', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018243182,0.0
"('the', 'DET')",0.0,0.00096432015,0.0,0.0,0.0,0.45954737,0.0,0.0,0.0,0.0,0.0,0.0
"('materials', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00051150896,0.0,0.0,0.0,0.0,0.0
"('closer', 'ADJ')",0.0,0.00038572805,0.0,0.00039463298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('to', 'PRT')",0.0,0.0,0.00024965673,0.0,0.0,0.0,0.0,0.0,0.0,0.6738365,0.0,0.0
"('commercial', 'ADJ')",0.0,0.0025072324,0.0,0.0,0.0,0.0,0.00021312873,0.0,0.0,0.0,0.0,0.0
"('use', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0005541347,0.0,0.0,0.0,0.0014594545,0.0
"('.', '.')",0.32801604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('We', 'PRON')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01691042,0.0,0.0,0.0
"('got', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001003375,0.0
"('our', 'PRON')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010511883,0.0,0.0,0.0
"('two', 'NUM')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030927835,0.0,0.0,0.0,0.0
"('six-packs', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('--', '.')",0.01943799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('and', 'CONJ')",0.0,0.00057859207,0.00012482837,0.0,0.6632488,0.0,8.525149e-05,0.0,0.0,0.0,0.0,0.0
"('they', 'PRON')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07678245,0.0,0.0,0.0
"(""'re"", 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00200675,0.0
"('gone', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('.', '.')",0.32801604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(""''"", '.')",0.05778576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('``', '.')",0.059053455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('The', 'DET')",0.0,0.0,0.0,0.0,0.0,0.079915136,0.00017050299,0.0,0.0,0.0,0.0,0.0
"('big', 'ADJ')",0.0,0.005593057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('problem', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0006393862,0.0,0.0,0.0,0.0,0.0
"('is', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04971267,0.0
"('that', 'ADP')",0.0,0.0,0.052677568,0.00078926596,0.0,0.033380482,0.0,0.0,0.0,0.0,0.0,0.0
"('USX', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0008951407,0.0,0.0,0.0,0.0,0.0
"('management', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00068201195,0.0,0.0,0.0,0.0,0.0
"('has', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026361397,0.0
"('proved', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.121591e-05,0.0
"('*-1', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1669471
"('unwilling', 'ADJ')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('*-2', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05608525
"('to', 'PRT')",0.0,0.0,0.00024965673,0.0,0.0,0.0,0.0,0.0,0.0,0.6738365,0.0,0.0
"('devote', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.121591e-05,0.0
"('the', 'DET')",0.0,0.00096432015,0.0,0.0,0.0,0.45954737,0.0,0.0,0.0,0.0,0.0,0.0
"('necessary', 'ADJ')",0.0,0.0013500482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('resources', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00012787724,0.0,0.0,0.0,0.0,0.0
"('and', 'CONJ')",0.0,0.00057859207,0.00012482837,0.0,0.6632488,0.0,8.525149e-05,0.0,0.0,0.0,0.0,0.0
"('manpower', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('to', 'PRT')",0.0,0.0,0.00024965673,0.0,0.0,0.0,0.0,0.0,0.0,0.6738365,0.0,0.0
"('*', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14713031
"('removing', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('hazards', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00012787724,0.0,0.0,0.0,0.0,0.0
"('and', 'CONJ')",0.0,0.00057859207,0.00012482837,0.0,0.6632488,0.0,8.525149e-05,0.0,0.0,0.0,0.0,0.0
"('to', 'PRT')",0.0,0.0,0.00024965673,0.0,0.0,0.0,0.0,0.0,0.0,0.6738365,0.0,0.0
"('*', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14713031
"('safeguarding', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('safety', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00068201195,0.0,0.0,0.0,0.0,0.0
"('and', 'CONJ')",0.0,0.00057859207,0.00012482837,0.0,0.6632488,0.0,8.525149e-05,0.0,0.0,0.0,0.0,0.0
"('health', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0005541347,0.0,0.0,0.0,0.0,0.0
"('in', 'ADP')",0.0,0.0,0.15665959,0.00078926596,0.0,0.0,4.2625747e-05,0.0,0.0,0.0043019163,0.0,0.0
"('the', 'DET')",0.0,0.00096432015,0.0,0.0,0.0,0.45954737,0.0,0.0,0.0,0.0,0.0,0.0
"('plants', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00042625747,0.0,0.0,0.0,0.0,0.0
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(""''"", '.')",0.05778576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('said', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046337683,0.0
"('*T*-3', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014021313
"('Linda', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,4.2625747e-05,0.0,0.0,0.0,0.0,0.0
"('Anku', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('OSHA', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0003836317,0.0,0.0,0.0,0.0,0.0
"('regional', 'ADJ')",0.0,0.00096432015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('administrator', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,8.525149e-05,0.0,0.0,0.0,0.0,0.0
"('in', 'ADP')",0.0,0.0,0.15665959,0.00078926596,0.0,0.0,4.2625747e-05,0.0,0.0,0.0043019163,0.0,0.0
"('Philadelphia', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00017050299,0.0,0.0,0.0,0.0,0.0
"('.', '.')",0.32801604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Ketchum', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Communications', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00017050299,0.0,0.0,0.0,0.0,0.0
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Pittsburgh', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,8.525149e-05,0.0,0.0,0.0,0.0,0.0
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('acquired', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011858068,0.0
"('Braun', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('&', 'CONJ')",0.0,0.0,0.0,0.0,0.039395574,0.0,0.0,0.0,0.0,0.0,0.0,0.00018695083
"('Co.', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0025575447,0.0,0.0,0.0,0.0,0.0
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('a', 'DET')",0.0,0.00038572805,0.00012482837,0.0,0.0,0.21980198,0.0,0.0,0.0,0.0,0.0,0.00018695083
"('Los', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00042625747,0.0,0.0,0.0,0.0,0.0
"('Angeles', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0003836317,0.0,0.0,0.0,0.0,0.0
"('investor-relations', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('and', 'CONJ')",0.0,0.00057859207,0.00012482837,0.0,0.6632488,0.0,8.525149e-05,0.0,0.0,0.0,0.0,0.0
"('marketing-communications', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('firm', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0015345268,0.0,0.0,0.0,0.0,0.0
"('.', '.')",0.32801604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('He', 'PRON')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025137112,0.0,0.0,0.0
"('said', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046337683,0.0
"('0', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16526453
"('the', 'DET')",0.0,0.00096432015,0.0,0.0,0.0,0.45954737,0.0,0.0,0.0,0.0,0.0,0.0
"('exchange', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0005967604,0.0,0.0,0.0,0.00018243182,0.0
"('is', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04971267,0.0
"('``', '.')",0.059053455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('headed', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('for', 'ADP')",0.0,0.0,0.08238672,0.0,0.0,0.0,0.0,0.0,0.0,0.0003910833,0.0,0.0
"('a', 'DET')",0.0,0.00038572805,0.00012482837,0.0,0.0,0.21980198,0.0,0.0,0.0,0.0,0.0,0.00018695083
"('real', 'ADJ')",0.0,0.0025072324,0.0,0.00039463298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('crisis', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,8.525149e-05,0.0,0.0,0.0,0.0,0.0
"(""''"", '.')",0.05778576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('if', 'ADP')",0.0,0.00019286403,0.00761453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('program', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.004177323,0.0,0.0,0.0,0.0,0.0
"('trading', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.005029838,0.0,0.0,0.0,0.0012770228,0.0
"('is', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04971267,0.0
"(""n't"", 'ADV')",0.0,0.0,0.0,0.10536701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('curbed', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('*-1', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1669471
"('.', '.')",0.32801604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('-LRB-', '.')",0.008240017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Few', 'ADJ')",0.0,0.00019286403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('if', 'ADP')",0.0,0.00019286403,0.00761453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('any', 'DET')",0.0,0.0,0.0,0.00039463298,0.0,0.011173975,0.0,0.0,0.0,0.0,0.0,0.0
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('index-fund', 'ADJ')",0.0,0.0,0.0,0.0,0.0,0.0,4.2625747e-05,0.0,0.0,0.0,0.0,0.0
"('managers', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0012361467,0.0,0.0,0.0,0.0,0.0
"('will', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,4.2625747e-05,0.0,0.0,0.0,0.020249931,0.0
"('risk', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.00021312873,0.0,0.0,0.0,0.00036486363,0.0
"('*-1', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1669471
"('leveraging', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('performance', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00068201195,0.0,0.0,0.0,0.0,0.0
"('by', 'ADP')",0.0,0.0,0.043939583,0.00039463298,0.0,0.0,0.0,0.0,0.0,0.0003910833,0.0,0.0
"('*-1', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1669471
"('owning', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('more', 'ADJ')",0.0,0.01774349,0.0,0.028808208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('than', 'ADP')",0.0,0.0,0.018474597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('100', 'NUM')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010652921,0.0,0.0,0.0,0.0
"('%', 'NOUN')",0.0,0.00019286403,0.0,0.0,0.0,0.0,0.015387895,0.0,0.0,0.0,0.0,0.0
"('exposure', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00012787724,0.0,0.0,0.0,0.0,0.0
"('to', 'PRT')",0.0,0.0,0.00024965673,0.0,0.0,0.0,0.0,0.0,0.0,0.6738365,0.0,0.0
"('stocks', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0023017903,0.0,0.0,0.0,0.0,0.0
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('and', 'CONJ')",0.0,0.00057859207,0.00012482837,0.0,0.6632488,0.0,8.525149e-05,0.0,0.0,0.0,0.0,0.0
"('equally', 'ADV')",0.0,0.0,0.0,0.00039463298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('few', 'ADJ')",0.0,0.004243009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('will', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,4.2625747e-05,0.0,0.0,0.0,0.020249931,0.0
"('want', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002097966,0.0
"('*-2', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05608525
"('to', 'PRT')",0.0,0.0,0.00024965673,0.0,0.0,0.0,0.0,0.0,0.0,0.6738365,0.0,0.0
"('own', 'VERB')",0.0,0.006557377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00072972727,0.0
